zip,state_abbv,county,city,cz,moisture_regime_name,moisture_regime
74431,OK,Okmulgee County,Dewar,3,moist,
74432,OK,Mcintosh County,Eufaula,3,moist,
74434,OK,Muskogee County,Fort Gibson,3,moist,
74435,OK,Sequoyah County,Gore,3,moist,
74436,OK,Muskogee County,Haskell,3,moist,
74437,OK,Okmulgee County,Henryetta,3,moist,
74441,OK,Cherokee County,Hulbert,3,moist,
74442,OK,Pittsburg County,Indianola,3,moist,
74444,OK,Cherokee County,Moodys,3,moist,
74445,OK,Okmulgee County,Morris,3,moist,
74446,OK,Wagoner County,Okay,3,moist,
74447,OK,Okmulgee County,Okmulgee,3,moist,
74450,OK,Muskogee County,Oktaha,3,moist,
74451,OK,Cherokee County,Park Hill,3,moist,
74452,OK,Cherokee County,Peggs,3,moist,
74454,OK,Wagoner County,Porter,3,moist,
74455,OK,Muskogee County,Porum,3,moist,
74456,OK,Okmulgee County,Preston,3,moist,
74457,OK,Adair County,Proctor,3,moist,
74458,OK,Wagoner County,Redbird,3,moist,
74460,OK,Okmulgee County,Schulter,3,moist,
74462,OK,Haskell County,Stigler,3,moist,
74464,OK,Cherokee County,Tahlequah,3,moist,
74465,OK,Cherokee County,Tahlequah,3,moist,
74467,OK,Wagoner County,Wagoner,3,moist,
74468,OK,Muskogee County,Wainwright,3,moist,
74469,OK,Muskogee County,Warner,3,moist,
74470,OK,Muskogee County,Webbers Falls,3,moist,
74471,OK,Cherokee County,Welling,3,moist,
74472,OK,Haskell County,Whitefield,3,moist,
74477,OK,Wagoner County,Wagoner,3,moist,
74501,OK,Pittsburg County,Mcalester,3,moist,
74502,OK,Pittsburg County,Mcalester,3,moist,
74521,OK,Pushmataha County,Albion,3,moist,
74522,OK,Pittsburg County,Alderson,3,moist,
74523,OK,Pushmataha County,Antlers,3,moist,
74525,OK,Atoka County,Atoka,3,moist,
74528,OK,Pittsburg County,Blanco,3,moist,
74531,OK,Hughes County,Calvin,3,moist,
74533,OK,Atoka County,Caney,3,moist,
74534,OK,Coal County,Centrahoma,3,moist,
74535,OK,Coal County,Clarita,3,moist,
74536,OK,Pushmataha County,Clayton,3,moist,
74538,OK,Coal County,Coalgate,3,moist,
74540,OK,Atoka County,Daisy,3,moist,
74543,OK,Pushmataha County,Finley,3,moist,
74545,OK,Latimer County,Gowen,3,moist,
74546,OK,Pittsburg County,Haileyville,3,moist,
74547,OK,Pittsburg County,Hartshorne,3,moist,
74549,OK,Le Flore County,Honobia,3,moist,
74552,OK,Haskell County,Kinta,3,moist,
74553,OK,Pittsburg County,Kiowa,3,moist,
74554,OK,Pittsburg County,Krebs,3,moist,
74555,OK,Atoka County,Lane,3,moist,
74556,OK,Coal County,Lehigh,3,moist,
74557,OK,Pushmataha County,Moyers,3,moist,
74558,OK,Pushmataha County,Nashoba,3,moist,
74559,OK,Latimer County,Panola,3,moist,
74560,OK,Pittsburg County,Pittsburg,3,moist,
74561,OK,Pittsburg County,Quinton,3,moist,
74562,OK,Pushmataha County,Rattan,3,moist,
74563,OK,Latimer County,Red Oak,3,moist,
74565,OK,Pittsburg County,Savanna,3,moist,
74569,OK,Atoka County,Stringtown,3,moist,
74570,OK,Hughes County,Stuart,3,moist,
74571,OK,Latimer County,Talihina,3,moist,
74572,OK,Coal County,Tupelo,3,moist,
74574,OK,Pushmataha County,Tuskahoma,3,moist,
74576,OK,Pittsburg County,Wardville,3,moist,
74578,OK,Latimer County,Wilburton,3,moist,
74601,OK,Kay County,Ponca City,3,moist,
74602,OK,Kay County,Ponca City,3,moist,
74604,OK,Kay County,Ponca City,3,moist,
74630,OK,Noble County,Billings,3,moist,
74631,OK,Kay County,Blackwell,3,moist,
74632,OK,Kay County,Braman,3,moist,
74633,OK,Osage County,Burbank,3,moist,
74636,OK,Grant County,Deer Creek,3,moist,
74637,OK,Osage County,Fairfax,3,moist,
74640,OK,Garfield County,Hunter,3,moist,
74641,OK,Kay County,Kaw City,3,moist,
74643,OK,Grant County,Lamont,3,moist,
74644,OK,Noble County,Marland,3,moist,
74646,OK,Kay County,Nardin,3,moist,
74647,OK,Kay County,Newkirk,3,moist,
74650,OK,Pawnee County,Ralston,3,moist,
74651,OK,Noble County,Red Rock,3,moist,
74652,OK,Osage County,Shidler,3,moist,
74653,OK,Kay County,Tonkawa,3,moist,
74701,OK,Bryan County,Durant,3,moist,
74702,OK,Bryan County,Durant,3,moist,
74720,OK,Bryan County,Achille,3,moist,
74722,OK,Mccurtain County,Battiest,3,moist,
74723,OK,Bryan County,Bennington,3,moist,
74724,OK,Mccurtain County,Bethel,3,moist,
74726,OK,Bryan County,Bokchito,3,moist,
74727,OK,Choctaw County,Boswell,3,moist,
74728,OK,Mccurtain County,Broken Bow,3,moist,
74729,OK,Bryan County,Caddo,3,moist,
74730,OK,Bryan County,Calera,3,moist,
74731,OK,Bryan County,Cartwright,3,moist,
74733,OK,Bryan County,Colbert,3,moist,
74734,OK,Mccurtain County,Eagletown,3,moist,
74735,OK,Choctaw County,Fort Towson,3,moist,
74736,OK,Mccurtain County,Garvin,3,moist,
74738,OK,Choctaw County,Grant,3,moist,
74740,OK,Mccurtain County,Haworth,3,moist,
74741,OK,Bryan County,Hendrix,3,moist,
74743,OK,Choctaw County,Hugo,3,moist,
74745,OK,Mccurtain County,Idabel,3,moist,
74748,OK,Johnston County,Kenefic,3,moist,
74750,OK,Mccurtain County,Millerton,3,moist,
74753,OK,Bryan County,Platter,3,moist,
74754,OK,Mccurtain County,Ringold,3,moist,
74755,OK,Mccurtain County,Rufe,3,moist,
74756,OK,Choctaw County,Sawyer,3,moist,
74759,OK,Choctaw County,Soper,3,moist,
74764,OK,Mccurtain County,Valliant,3,moist,
74766,OK,Mccurtain County,Wright City,3,moist,
74801,OK,Pottawatomie County,Shawnee,3,moist,
74802,OK,Pottawatomie County,Shawnee,3,moist,
74804,OK,Pottawatomie County,Shawnee,3,moist,
74818,OK,Seminole County,Seminole,3,moist,
74820,OK,Pontotoc County,Ada,3,moist,
74821,OK,Pontotoc County,Ada,3,moist,
74824,OK,Lincoln County,Agra,3,moist,
74825,OK,Pontotoc County,Allen,3,moist,
74826,OK,Pottawatomie County,Asher,3,moist,
74827,OK,Hughes County,Atwood,3,moist,
74829,OK,Okfuskee County,Boley,3,moist,
74830,OK,Seminole County,Bowlegs,3,moist,
74831,OK,Mcclain County,Byars,3,moist,
74832,OK,Lincoln County,Carney,3,moist,
74833,OK,Okfuskee County,Castle,3,moist,
74834,OK,Lincoln County,Chandler,3,moist,
74837,OK,Seminole County,Cromwell,3,moist,
74839,OK,Hughes County,Dustin,3,moist,
74840,OK,Pottawatomie County,Earlsboro,3,moist,
74842,OK,Pontotoc County,Fittstown,3,moist,
74843,OK,Pontotoc County,Fitzhugh,3,moist,
74844,OK,Pontotoc County,Francis,3,moist,
74848,OK,Hughes County,Holdenville,3,moist,
74849,OK,Seminole County,Konawa,3,moist,
74850,OK,Hughes County,Lamar,3,moist,
74851,OK,Pottawatomie County,Mcloud,3,moist,
74852,OK,Pottawatomie County,Macomb,3,moist,
74854,OK,Pottawatomie County,Maud,3,moist,
74855,OK,Lincoln County,Meeker,3,moist,
74856,OK,Johnston County,Mill Creek,3,moist,
74857,OK,Cleveland County,Newalla,3,moist,
74859,OK,Okfuskee County,Okemah,3,moist,
74860,OK,Okfuskee County,Paden,3,moist,
74864,OK,Lincoln County,Prague,3,moist,
74865,OK,Pontotoc County,Roff,3,moist,
74866,OK,Pottawatomie County,Saint Louis,3,moist,
74867,OK,Seminole County,Sasakwa,3,moist,
74868,OK,Seminole County,Seminole,3,moist,
74869,OK,Lincoln County,Sparks,3,moist,
74871,OK,Pontotoc County,Stonewall,3,moist,
74872,OK,Garvin County,Stratford,3,moist,
74873,OK,Pottawatomie County,Tecumseh,3,moist,
74875,OK,Lincoln County,Tryon,3,moist,
74878,OK,Pottawatomie County,Wanette,3,moist,
74880,OK,Okfuskee County,Weleetka,3,moist,
74881,OK,Lincoln County,Wellston,3,moist,
74883,OK,Hughes County,Wetumka,3,moist,
74884,OK,Seminole County,Wewoka,3,moist,
74901,OK,Le Flore County,Arkoma,3,moist,
74902,OK,Le Flore County,Pocola,3,moist,
74930,OK,Le Flore County,Bokoshe,3,moist,
74931,OK,Adair County,Bunch,3,moist,
74932,OK,Le Flore County,Cameron,3,moist,
74936,OK,Sequoyah County,Gans,3,moist,
74937,OK,Le Flore County,Heavener,3,moist,
74939,OK,Le Flore County,Hodgen,3,moist,
74940,OK,Le Flore County,Howe,3,moist,
74941,OK,Haskell County,Keota,3,moist,
74942,OK,Le Flore County,Leflore,3,moist,
74943,OK,Haskell County,Lequire,3,moist,
74944,OK,Haskell County,Mccurtain,3,moist,
74945,OK,Sequoyah County,Marble City,3,moist,
74946,OK,Sequoyah County,Moffett,3,moist,
74947,OK,Le Flore County,Monroe,3,moist,
74948,OK,Sequoyah County,Muldrow,3,moist,
74951,OK,Le Flore County,Panama,3,moist,
74953,OK,Le Flore County,Poteau,3,moist,
74954,OK,Sequoyah County,Roland,3,moist,
74955,OK,Sequoyah County,Sallisaw,3,moist,
74956,OK,Le Flore County,Shady Point,3,moist,
74957,OK,Mccurtain County,Smithville,3,moist,
74959,OK,Le Flore County,Spiro,3,moist,
74960,OK,Adair County,Stilwell,3,moist,
74962,OK,Sequoyah County,Vian,3,moist,
74963,OK,Mccurtain County,Watson,3,moist,
74964,OK,Adair County,Watts,3,moist,
74965,OK,Adair County,Westville,3,moist,
74966,OK,Le Flore County,Wister,3,moist,
75001,TX,Dallas County,Addison,3,moist,A
75002,TX,Collin County,Allen,3,moist,A
75006,TX,Dallas County,Carrollton,3,moist,A
77499,TX,Harris County,Katy,2,moist,A
75007,TX,Denton County,Carrollton,3,moist,A
75009,TX,Collin County,Celina,3,moist,A
75010,TX,Denton County,Carrollton,3,moist,A
75011,TX,Dallas County,Carrollton,3,moist,A
75013,TX,Collin County,Allen,3,moist,A
75014,TX,Dallas County,Irving,3,moist,A
75015,TX,Dallas County,Irving,3,moist,A
75016,TX,Dallas County,Irving,3,moist,A
75017,TX,Dallas County,Irving,3,moist,A
75019,TX,Dallas County,Coppell,3,moist,A
75020,TX,Grayson County,Denison,3,moist,A
75021,TX,Grayson County,Denison,3,moist,A
75022,TX,Denton County,Flower Mound,3,moist,A
75023,TX,Collin County,Plano,3,moist,A
75024,TX,Collin County,Plano,3,moist,A
75025,TX,Collin County,Plano,3,moist,A
75026,TX,Collin County,Plano,3,moist,A
75027,TX,Denton County,Flower Mound,3,moist,A
75028,TX,Denton County,Flower Mound,3,moist,A
75029,TX,Denton County,Lewisville,3,moist,A
75030,TX,Dallas County,Rowlett,3,moist,A
75032,TX,Rockwall County,Rockwall,3,moist,A
75033,TX,Denton County,Frisco,3,moist,A
75034,TX,Denton County,Frisco,3,moist,A
75035,TX,Collin County,Frisco,3,moist,A
75038,TX,Dallas County,Irving,3,moist,A
75039,TX,Dallas County,Irving,3,moist,A
75040,TX,Dallas County,Garland,3,moist,A
75041,TX,Dallas County,Garland,3,moist,A
75042,TX,Dallas County,Garland,3,moist,A
75043,TX,Dallas County,Garland,3,moist,A
75044,TX,Dallas County,Garland,3,moist,A
75045,TX,Dallas County,Garland,3,moist,A
75046,TX,Dallas County,Garland,3,moist,A
75047,TX,Dallas County,Garland,3,moist,A
75048,TX,Dallas County,Sachse,3,moist,A
75049,TX,Dallas County,Garland,3,moist,A
75050,TX,Dallas County,Grand Prairie,3,moist,A
75051,TX,Dallas County,Grand Prairie,3,moist,A
75052,TX,Dallas County,Grand Prairie,3,moist,A
75053,TX,Dallas County,Grand Prairie,3,moist,A
75054,TX,Dallas County,Grand Prairie,3,moist,A
75056,TX,Denton County,The Colony,3,moist,A
75057,TX,Denton County,Lewisville,3,moist,A
75058,TX,Grayson County,Gunter,3,moist,A
75060,TX,Dallas County,Irving,3,moist,A
75061,TX,Dallas County,Irving,3,moist,A
75062,TX,Dallas County,Irving,3,moist,A
75063,TX,Dallas County,Irving,3,moist,A
75065,TX,Denton County,Lake Dallas,3,moist,A
75067,TX,Denton County,Lewisville,3,moist,A
75068,TX,Denton County,Little Elm,3,moist,A
75069,TX,Collin County,Mckinney,3,moist,A
75070,TX,Collin County,Mckinney,3,moist,A
75071,TX,Collin County,Mckinney,3,moist,A
75074,TX,Collin County,Plano,3,moist,A
75075,TX,Collin County,Plano,3,moist,A
75076,TX,Grayson County,Pottsboro,3,moist,A
75077,TX,Denton County,Lewisville,3,moist,A
75078,TX,Collin County,Prosper,3,moist,A
75080,TX,Dallas County,Richardson,3,moist,A
75081,TX,Dallas County,Richardson,3,moist,A
75082,TX,Dallas County,Richardson,3,moist,A
75083,TX,Dallas County,Richardson,3,moist,A
75085,TX,Dallas County,Richardson,3,moist,A
75086,TX,Collin County,Plano,3,moist,A
75087,TX,Rockwall County,Rockwall,3,moist,A
75088,TX,Dallas County,Rowlett,3,moist,A
75089,TX,Dallas County,Rowlett,3,moist,A
75090,TX,Grayson County,Sherman,3,moist,A
75091,TX,Grayson County,Sherman,3,moist,A
75092,TX,Grayson County,Sherman,3,moist,A
75093,TX,Collin County,Plano,3,moist,A
75094,TX,Collin County,Plano,3,moist,A
75097,TX,Collin County,Weston,3,moist,A
75098,TX,Collin County,Wylie,3,moist,A
75099,TX,Dallas County,Coppell,3,moist,A
75101,TX,Ellis County,Bardwell,3,moist,A
75102,TX,Navarro County,Barry,3,moist,A
75103,TX,Van Zandt County,Canton,3,moist,A
75104,TX,Dallas County,Cedar Hill,3,moist,A
75105,TX,Navarro County,Chatfield,3,moist,A
75106,TX,Dallas County,Cedar Hill,3,moist,A
75109,TX,Navarro County,Corsicana,3,moist,A
75110,TX,Navarro County,Corsicana,3,moist,A
75114,TX,Kaufman County,Crandall,3,moist,A
75115,TX,Dallas County,Desoto,3,moist,A
75116,TX,Dallas County,Duncanville,3,moist,A
75117,TX,Van Zandt County,Edgewood,3,moist,A
75118,TX,Kaufman County,Elmo,3,moist,A
75119,TX,Ellis County,Ennis,3,moist,A
75120,TX,Ellis County,Ennis,3,moist,A
75121,TX,Collin County,Copeville,3,moist,A
75123,TX,Dallas County,Desoto,3,moist,A
75124,TX,Henderson County,Eustace,3,moist,A
75125,TX,Ellis County,Ferris,3,moist,A
75126,TX,Kaufman County,Forney,3,moist,A
75127,TX,Van Zandt County,Fruitvale,3,moist,A
75132,TX,Rockwall County,Fate,3,moist,A
75134,TX,Dallas County,Lancaster,3,moist,A
75135,TX,Hunt County,Caddo Mills,3,moist,A
75137,TX,Dallas County,Duncanville,3,moist,A
75138,TX,Dallas County,Duncanville,3,moist,A
75140,TX,Van Zandt County,Grand Saline,3,moist,A
75141,TX,Dallas County,Hutchins,3,moist,A
75142,TX,Kaufman County,Kaufman,3,moist,A
75143,TX,Kaufman County,Kemp,3,moist,A
75144,TX,Navarro County,Kerens,3,moist,A
75146,TX,Dallas County,Lancaster,3,moist,A
75147,TX,Kaufman County,Mabank,3,moist,A
75148,TX,Henderson County,Malakoff,3,moist,A
75149,TX,Dallas County,Mesquite,3,moist,A
75150,TX,Dallas County,Mesquite,3,moist,A
75151,TX,Navarro County,Corsicana,3,moist,A
75152,TX,Ellis County,Palmer,3,moist,A
75153,TX,Navarro County,Powell,3,moist,A
75154,TX,Ellis County,Red Oak,3,moist,A
75155,TX,Navarro County,Rice,3,moist,A
75156,TX,Henderson County,Mabank,3,moist,A
75157,TX,Kaufman County,Rosser,3,moist,A
75158,TX,Kaufman County,Scurry,3,moist,A
75159,TX,Dallas County,Seagoville,3,moist,A
75160,TX,Kaufman County,Terrell,3,moist,A
75161,TX,Kaufman County,Terrell,3,moist,A
75163,TX,Henderson County,Trinidad,3,moist,A
75164,TX,Collin County,Josephine,3,moist,A
75165,TX,Ellis County,Waxahachie,3,moist,A
75166,TX,Collin County,Lavon,3,moist,A
75167,TX,Ellis County,Waxahachie,3,moist,A
75168,TX,Ellis County,Waxahachie,3,moist,A
75169,TX,Van Zandt County,Wills Point,3,moist,A
75172,TX,Dallas County,Wilmer,3,moist,A
75173,TX,Collin County,Nevada,3,moist,A
75180,TX,Dallas County,Balch Springs,3,moist,A
75181,TX,Dallas County,Mesquite,3,moist,A
75182,TX,Dallas County,Sunnyvale,3,moist,A
75185,TX,Dallas County,Mesquite,3,moist,A
75187,TX,Dallas County,Mesquite,3,moist,A
75189,TX,Rockwall County,Royse City,3,moist,A
75201,TX,Dallas County,Dallas,3,moist,A
75202,TX,Dallas County,Dallas,3,moist,A
75203,TX,Dallas County,Dallas,3,moist,A
75204,TX,Dallas County,Dallas,3,moist,A
75205,TX,Dallas County,Dallas,3,moist,A
75206,TX,Dallas County,Dallas,3,moist,A
75207,TX,Dallas County,Dallas,3,moist,A
75208,TX,Dallas County,Dallas,3,moist,A
75209,TX,Dallas County,Dallas,3,moist,A
75210,TX,Dallas County,Dallas,3,moist,A
75211,TX,Dallas County,Dallas,3,moist,A
75212,TX,Dallas County,Dallas,3,moist,A
75214,TX,Dallas County,Dallas,3,moist,A
75215,TX,Dallas County,Dallas,3,moist,A
75216,TX,Dallas County,Dallas,3,moist,A
75217,TX,Dallas County,Dallas,3,moist,A
75218,TX,Dallas County,Dallas,3,moist,A
75219,TX,Dallas County,Dallas,3,moist,A
75220,TX,Dallas County,Dallas,3,moist,A
75221,TX,Dallas County,Dallas,3,moist,A
75222,TX,Dallas County,Dallas,3,moist,A
75223,TX,Dallas County,Dallas,3,moist,A
75224,TX,Dallas County,Dallas,3,moist,A
75225,TX,Dallas County,Dallas,3,moist,A
75226,TX,Dallas County,Dallas,3,moist,A
75227,TX,Dallas County,Dallas,3,moist,A
75228,TX,Dallas County,Dallas,3,moist,A
75229,TX,Dallas County,Dallas,3,moist,A
75230,TX,Dallas County,Dallas,3,moist,A
75231,TX,Dallas County,Dallas,3,moist,A
75232,TX,Dallas County,Dallas,3,moist,A
75233,TX,Dallas County,Dallas,3,moist,A
75234,TX,Dallas County,Dallas,3,moist,A
75235,TX,Dallas County,Dallas,3,moist,A
75236,TX,Dallas County,Dallas,3,moist,A
75237,TX,Dallas County,Dallas,3,moist,A
75238,TX,Dallas County,Dallas,3,moist,A
75240,TX,Dallas County,Dallas,3,moist,A
75241,TX,Dallas County,Dallas,3,moist,A
75242,TX,Dallas County,Dallas,3,moist,A
75243,TX,Dallas County,Dallas,3,moist,A
75244,TX,Dallas County,Dallas,3,moist,A
75246,TX,Dallas County,Dallas,3,moist,A
75247,TX,Dallas County,Dallas,3,moist,A
75248,TX,Dallas County,Dallas,3,moist,A
75249,TX,Dallas County,Dallas,3,moist,A
75250,TX,Dallas County,Dallas,3,moist,A
75251,TX,Dallas County,Dallas,3,moist,A
75252,TX,Collin County,Dallas,3,moist,A
75253,TX,Dallas County,Dallas,3,moist,A
75254,TX,Dallas County,Dallas,3,moist,A
75260,TX,Dallas County,Dallas,3,moist,A
75261,TX,Dallas County,Dallas,3,moist,A
75265,TX,Dallas County,Dallas,3,moist,A
75266,TX,Dallas County,Dallas,3,moist,A
75270,TX,Dallas County,Dallas,3,moist,A
75275,TX,Dallas County,Dallas,3,moist,A
75277,TX,Dallas County,Dallas,3,moist,A
75283,TX,Dallas County,Dallas,3,moist,A
75287,TX,Collin County,Dallas,3,moist,A
75301,TX,Dallas County,Dallas,3,moist,A
75312,TX,Dallas County,Dallas,3,moist,A
75313,TX,Dallas County,Dallas,3,moist,A
75315,TX,Dallas County,Dallas,3,moist,A
75320,TX,Dallas County,Dallas,3,moist,A
75326,TX,Dallas County,Dallas,3,moist,A
75336,TX,Dallas County,Dallas,3,moist,A
75339,TX,Dallas County,Dallas,3,moist,A
75342,TX,Dallas County,Dallas,3,moist,A
75354,TX,Dallas County,Dallas,3,moist,A
75355,TX,Dallas County,Dallas,3,moist,A
75356,TX,Dallas County,Dallas,3,moist,A
75357,TX,Dallas County,Dallas,3,moist,A
75359,TX,Dallas County,Dallas,3,moist,A
75360,TX,Dallas County,Dallas,3,moist,A
75367,TX,Dallas County,Dallas,3,moist,A
75370,TX,Dallas County,Dallas,3,moist,A
75371,TX,Dallas County,Dallas,3,moist,A
75372,TX,Dallas County,Dallas,3,moist,A
75374,TX,Dallas County,Dallas,3,moist,A
75376,TX,Dallas County,Dallas,3,moist,A
75378,TX,Dallas County,Dallas,3,moist,A
75379,TX,Dallas County,Dallas,3,moist,A
75380,TX,Dallas County,Dallas,3,moist,A
75381,TX,Dallas County,Dallas,3,moist,A
75382,TX,Dallas County,Dallas,3,moist,A
75390,TX,Dallas County,Dallas,3,moist,A
75397,TX,Dallas County,Dallas,3,moist,A
75401,TX,Hunt County,Greenville,3,moist,A
75402,TX,Hunt County,Greenville,3,moist,A
75403,TX,Hunt County,Greenville,3,moist,A
75404,TX,Hunt County,Greenville,3,moist,A
75407,TX,Collin County,Princeton,3,moist,A
75409,TX,Collin County,Anna,3,moist,A
75410,TX,Wood County,Alba,3,moist,A
75411,TX,Lamar County,Arthur City,3,moist,A
75412,TX,Red River County,Bagwell,3,moist,A
75413,TX,Fannin County,Bailey,3,moist,A
75414,TX,Grayson County,Bells,3,moist,A
75416,TX,Lamar County,Blossom,3,moist,A
75417,TX,Red River County,Bogata,3,moist,A
75418,TX,Fannin County,Bonham,3,moist,A
75420,TX,Hopkins County,Brashear,3,moist,A
75421,TX,Lamar County,Brookston,3,moist,A
75422,TX,Hunt County,Campbell,3,moist,A
75423,TX,Hunt County,Celeste,3,moist,A
75424,TX,Collin County,Blue Ridge,3,moist,A
75426,TX,Red River County,Clarksville,3,moist,A
75428,TX,Hunt County,Commerce,3,moist,A
75429,TX,Hunt County,Commerce,3,moist,A
75431,TX,Hopkins County,Como,3,moist,A
75432,TX,Delta County,Cooper,3,moist,A
75433,TX,Hopkins County,Cumby,3,moist,A
75434,TX,Lamar County,Cunningham,3,moist,A
75435,TX,Lamar County,Deport,3,moist,A
75436,TX,Red River County,Detroit,3,moist,A
75437,TX,Hopkins County,Dike,3,moist,A
75438,TX,Fannin County,Dodd City,3,moist,A
75439,TX,Fannin County,Ector,3,moist,A
75440,TX,Rains County,Emory,3,moist,A
75441,TX,Delta County,Enloe,3,moist,A
75442,TX,Collin County,Farmersville,3,moist,A
75443,TX,Fannin County,Gober,3,moist,A
75444,TX,Wood County,Golden,3,moist,A
75446,TX,Fannin County,Honey Grove,3,moist,A
75447,TX,Fannin County,Ivanhoe,3,moist,A
75448,TX,Delta County,Klondike,3,moist,A
75449,TX,Fannin County,Ladonia,3,moist,A
75450,TX,Delta County,Lake Creek,3,moist,A
75451,TX,Camp County,Leesburg,3,moist,A
75452,TX,Fannin County,Leonard,3,moist,A
75453,TX,Hunt County,Lone Oak,3,moist,A
75454,TX,Collin County,Melissa,3,moist,A
75455,TX,Titus County,Mount Pleasant,3,moist,A
75456,TX,Titus County,Mount Pleasant,3,moist,A
75457,TX,Franklin County,Mount Vernon,3,moist,A
75458,TX,Hunt County,Merit,3,moist,A
75459,TX,Grayson County,Howe,3,moist,A
75460,TX,Lamar County,Paris,3,moist,A
75461,TX,Lamar County,Paris,3,moist,A
75462,TX,Lamar County,Paris,3,moist,A
75468,TX,Lamar County,Pattonville,3,moist,A
75469,TX,Delta County,Pecan Gap,3,moist,A
75470,TX,Lamar County,Petty,3,moist,A
75471,TX,Hopkins County,Pickton,3,moist,A
75472,TX,Rains County,Point,3,moist,A
75473,TX,Lamar County,Powderly,3,moist,A
75474,TX,Hunt County,Quinlan,3,moist,A
75475,TX,Fannin County,Randolph,3,moist,A
75476,TX,Fannin County,Ravenna,3,moist,A
75477,TX,Lamar County,Roxton,3,moist,A
75478,TX,Hopkins County,Saltillo,3,moist,A
75479,TX,Fannin County,Savoy,3,moist,A
75480,TX,Franklin County,Scroggins,3,moist,A
75481,TX,Hopkins County,Sulphur Bluff,3,moist,A
75482,TX,Hopkins County,Sulphur Springs,3,moist,A
75483,TX,Hopkins County,Sulphur Springs,3,moist,A
75485,TX,Collin County,Westminster,3,moist,A
75486,TX,Lamar County,Sumner,3,moist,A
75487,TX,Franklin County,Talco,3,moist,A
75488,TX,Fannin County,Telephone,3,moist,A
75489,TX,Grayson County,Tom Bean,3,moist,A
75490,TX,Fannin County,Trenton,3,moist,A
75491,TX,Grayson County,Whitewright,3,moist,A
75492,TX,Fannin County,Windom,3,moist,A
75493,TX,Titus County,Winfield,3,moist,A
